student_id,teacher_id,class_id,year_group,academic_year,date,assessment_type,subject,score
182,TCH0006,CLS0081,Y12,2024/2025,2025-04-13,*Current Grades,Hospitality,DDD
182,TCH0002,CLS0084,Y12,2024/2025,2025-01-07,*Current Grades,English,C
182,TCH0013,CLS0090,Y12,2024/2025,2025-01-04,*Current Grades,Mathematics,A
183,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
183,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
183,TCH0007,CLS0025,Y9,2024/2025,2025-02-02,*Current Grades,English,9D
183,TCH0008,CLS0029,Y9,2024/2025,2025-02-03,*Current Grades,Mathematics,7E
184,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,65
184,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
184,TCH0005,CLS0037,Y10,2024/2025,2025-05-23,*Current Grades,Construction,P
184,TCH0016,CLS0043,Y10,2024/2025,2025-05-25,*Current Grades,Hospitality,D*
184,TCH0002,CLS0044,Y10,2024/2025,2025-05-22,*Current Grades,English,4
184,TCH0018,CLS0051,Y10,2024/2025,2025-06-29,*Current Grades,Mathematics,7
184,TCH0014,CLS0054,Y10,2024/2025,2025-06-11,*Current Grades,Science,7
185,TCH0001,CLS0060,Y11,2024/2025,2025-05-31,*Current Grades,Hospitality,M
185,TCH0013,CLS0070,Y11,2024/2025,2025-03-02,*Current Grades,Mathematics,6
185,TCH0009,CLS0073,Y11,2024/2025,2025-01-01,*Current Grades,Science,3
186,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
186,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
186,TCH0005,CLS0037,Y10,2024/2025,2025-06-22,*Current Grades,Construction,M
186,TCH0007,CLS0045,Y10,2024/2025,2025-05-15,*Current Grades,English,7
186,TCH0009,CLS0053,Y10,2024/2025,2025-01-10,*Current Grades,Science,5
187,TCH0010,CLS0078,Y12,2024/2025,2025-06-18,*Current Grades,Construction,D*DD
187,TCH0001,CLS0080,Y12,2024/2025,2025-05-28,*Current Grades,Hospitality,DDM
187,TCH0012,CLS0086,Y12,2024/2025,2025-03-30,*Current Grades,English,C
187,TCH0013,CLS0090,Y12,2024/2025,2025-03-04,*Current Grades,Mathematics,A
187,TCH0014,CLS0094,Y12,2024/2025,2025-01-28,*Current Grades,Science,B
188,TCH0005,CLS0077,Y12,2024/2025,2025-04-18,*Current Grades,Construction,DDM
188,TCH0006,CLS0081,Y12,2024/2025,2025-06-14,*Current Grades,Hospitality,D*D*D
188,TCH0002,CLS0084,Y12,2024/2025,2025-01-07,*Current Grades,English,A
188,TCH0018,CLS0091,Y12,2024/2025,2025-06-15,*Current Grades,Mathematics,B
188,TCH0019,CLS0095,Y12,2024/2025,2025-04-14,*Current Grades,Science,A
189,TCH0000,CLS0096,Y13,2024/2025,2025-06-07,*Current Grades,Construction,D*D*D
189,TCH0002,CLS00104,Y13,2024/2025,2025-06-13,*Current Grades,English,E
189,TCH0013,CLS00110,Y13,2024/2025,2025-04-03,*Current Grades,Mathematics,C
189,TCH0019,CLS00115,Y13,2024/2025,2025-06-07,*Current Grades,Science,A*
190,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96
190,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
190,TCH0012,CLS0014,Y8,2024/2025,2025-02-12,*Current Grades,English,9A
190,TCH0013,CLS0018,Y8,2024/2025,2025-05-02,*Current Grades,Mathematics,9B
190,TCH0014,CLS0022,Y8,2024/2025,2025-03-10,*Current Grades,Science,8A
191,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
191,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,106.70600429553045
191,TCH0007,CLS0025,Y9,2024/2025,2025-06-08,*Current Grades,English,8E
191,TCH0018,CLS0031,Y9,2024/2025,2025-06-09,*Current Grades,Mathematics,8E
191,TCH0019,CLS0035,Y9,2024/2025,2025-03-05,*Current Grades,Science,8D
192,TCH0000,CLS0096,Y13,2024/2025,2025-04-28,*Current Grades,Construction,D*D*D*
192,TCH0001,CLS00100,Y13,2024/2025,2025-03-02,*Current Grades,Hospitality,D*DD
192,TCH0012,CLS00106,Y13,2024/2025,2025-01-29,*Current Grades,English,B
192,TCH0008,CLS00109,Y13,2024/2025,2025-06-01,*Current Grades,Mathematics,C
193,TCH0015,CLS0059,Y11,2024/2025,2025-01-05,*Current Grades,Construction,M
193,TCH0016,CLS0063,Y11,2024/2025,2025-01-09,*Current Grades,Hospitality,D2
193,TCH0012,CLS0066,Y11,2024/2025,2025-01-22,*Current Grades,English,6
193,TCH0013,CLS0070,Y11,2024/2025,2025-04-05,*Current Grades,Mathematics,5
193,TCH0009,CLS0073,Y11,2024/2025,2025-06-04,*Current Grades,Science,2
194,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,83
194,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
194,TCH0013,CLS0030,Y9,2024/2025,2025-04-19,*Current Grades,Mathematics,8A
194,TCH0014,CLS0034,Y9,2024/2025,2025-03-13,*Current Grades,Science,8A
195,TCH0005,CLS0097,Y13,2024/2025,2025-06-26,*Current Grades,Construction,DDD
195,TCH0006,CLS00101,Y13,2024/2025,2025-06-12,*Current Grades,Hospitality,DDD
195,TCH0012,CLS00106,Y13,2024/2025,2025-01-25,*Current Grades,English,C
195,TCH0018,CLS00111,Y13,2024/2025,2025-04-28,*Current Grades,Mathematics,C
195,TCH0004,CLS00112,Y13,2024/2025,2025-02-05,*Current Grades,Science,B
196,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,87
196,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
196,TCH0002,CLS0000,Y7,2024/2025,2025-02-25,*Current Grades,English,8A
196,TCH0003,CLS0004,Y7,2024/2025,2025-05-19,*Current Grades,Mathematics,9E
196,TCH0014,CLS0010,Y7,2024/2025,2025-06-27,*Current Grades,Science,7E
197,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
197,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
197,TCH0012,CLS0002,Y7,2024/2025,2025-05-16,*Current Grades,English,7E
197,TCH0013,CLS0006,Y7,2024/2025,2025-02-25,*Current Grades,Mathematics,7D
197,TCH0019,CLS0011,Y7,2024/2025,2025-05-26,*Current Grades,Science,7E
198,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94
198,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
198,TCH0017,CLS0027,Y9,2024/2025,2025-02-05,*Current Grades,English,9B
198,TCH0018,CLS0031,Y9,2024/2025,2025-03-03,*Current Grades,Mathematics,9C
198,TCH0009,CLS0033,Y9,2024/2025,2025-06-23,*Current Grades,Science,9E
199,TCH0010,CLS0058,Y11,2024/2025,2025-06-03,*Current Grades,Construction,D1
199,TCH0007,CLS0065,Y11,2024/2025,2025-03-30,*Current Grades,English,6
199,TCH0003,CLS0068,Y11,2024/2025,2025-02-26,*Current Grades,Mathematics,4
199,TCH0014,CLS0074,Y11,2024/2025,2025-05-16,*Current Grades,Science,2
200,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
200,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
200,TCH0002,CLS0012,Y8,2024/2025,2025-03-16,*Current Grades,English,9A
200,TCH0008,CLS0017,Y8,2024/2025,2025-01-18,*Current Grades,Mathematics,9A
200,TCH0009,CLS0021,Y8,2024/2025,2025-06-19,*Current Grades,Science,8E
201,TCH0001,CLS0080,Y12,2024/2025,2025-02-21,*Current Grades,Hospitality,DDD
201,TCH0018,CLS0091,Y12,2024/2025,2025-04-11,*Current Grades,Mathematics,C
201,TCH0009,CLS0093,Y12,2024/2025,2025-01-29,*Current Grades,Science,A
202,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94
202,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
202,TCH0005,CLS0037,Y10,2024/2025,2025-01-27,*Current Grades,Construction,P
202,TCH0001,CLS0040,Y10,2024/2025,2025-01-29,*Current Grades,Hospitality,D2
202,TCH0007,CLS0045,Y10,2024/2025,2025-04-24,*Current Grades,English,5
202,TCH0018,CLS0051,Y10,2024/2025,2025-05-23,*Current Grades,Mathematics,7
202,TCH0009,CLS0053,Y10,2024/2025,2025-02-06,*Current Grades,Science,3
203,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,86
203,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
203,TCH0012,CLS0002,Y7,2024/2025,2025-06-30,*Current Grades,English,8A
203,TCH0013,CLS0006,Y7,2024/2025,2025-05-16,*Current Grades,Mathematics,7E
203,TCH0004,CLS0008,Y7,2024/2025,2025-03-01,*Current Grades,Science,8A
204,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
204,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,101.7098822084288
204,TCH0012,CLS0026,Y9,2024/2025,2025-05-08,*Current Grades,English,7D
204,TCH0018,CLS0031,Y9,2024/2025,2025-05-22,*Current Grades,Mathematics,8E
204,TCH0004,CLS0032,Y9,2024/2025,2025-03-18,*Current Grades,Science,8D
205,TCH0000,CLS0076,Y12,2024/2025,2025-05-31,*Current Grades,Construction,D*D*D
205,TCH0008,CLS0089,Y12,2024/2025,2025-02-21,*Current Grades,Mathematics,B
205,TCH0009,CLS0093,Y12,2024/2025,2025-01-11,*Current Grades,Science,A
206,TCH0000,CLS0096,Y13,2024/2025,2025-04-13,*Current Grades,Construction,D*D*D
206,TCH0001,CLS00100,Y13,2024/2025,2025-03-10,*Current Grades,Hospitality,DDM
206,TCH0012,CLS00106,Y13,2024/2025,2025-05-04,*Current Grades,English,D
206,TCH0008,CLS00109,Y13,2024/2025,2025-06-06,*Current Grades,Mathematics,D
207,TCH0005,CLS0097,Y13,2024/2025,2025-04-08,*Current Grades,Construction,DDD
207,TCH0016,CLS00103,Y13,2024/2025,2025-03-01,*Current Grades,Hospitality,DDM
207,TCH0017,CLS00107,Y13,2024/2025,2025-03-18,*Current Grades,English,D
207,TCH0003,CLS00108,Y13,2024/2025,2025-02-06,*Current Grades,Mathematics,B
207,TCH0019,CLS00115,Y13,2024/2025,2025-01-05,*Current Grades,Science,A
208,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,93
208,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.44930474359688
208,TCH0002,CLS0024,Y9,2024/2025,2025-05-29,*Current Grades,English,7E
208,TCH0019,CLS0035,Y9,2024/2025,2025-03-20,*Current Grades,Science,8C
209,TCH0000,CLS0096,Y13,2024/2025,2025-01-16,*Current Grades,Construction,D*D*D
209,TCH0006,CLS00101,Y13,2024/2025,2025-05-28,*Current Grades,Hospitality,DDM
209,TCH0007,CLS00105,Y13,2024/2025,2025-06-12,*Current Grades,English,B
209,TCH0008,CLS00109,Y13,2024/2025,2025-01-13,*Current Grades,Mathematics,D
209,TCH0019,CLS00115,Y13,2024/2025,2025-03-08,*Current Grades,Science,A*
210,TCH0010,CLS0078,Y12,2024/2025,2025-05-14,*Current Grades,Construction,D*D*D
210,TCH0012,CLS0086,Y12,2024/2025,2025-06-17,*Current Grades,English,B
210,TCH0003,CLS0088,Y12,2024/2025,2025-03-29,*Current Grades,Mathematics,D
210,TCH0009,CLS0093,Y12,2024/2025,2025-06-21,*Current Grades,Science,A
211,TCH0010,CLS0078,Y12,2024/2025,2025-06-06,*Current Grades,Construction,D*D*D*
211,TCH0006,CLS0081,Y12,2024/2025,2025-01-02,*Current Grades,Hospitality,D*DD
211,TCH0012,CLS0086,Y12,2024/2025,2025-02-06,*Current Grades,English,A
211,TCH0008,CLS0089,Y12,2024/2025,2025-04-20,*Current Grades,Mathematics,A
211,TCH0009,CLS0093,Y12,2024/2025,2025-06-21,*Current Grades,Science,A*
212,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96
212,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
212,TCH0012,CLS0002,Y7,2024/2025,2025-04-19,*Current Grades,English,8E
212,TCH0003,CLS0004,Y7,2024/2025,2025-03-24,*Current Grades,Mathematics,9E
212,TCH0019,CLS0011,Y7,2024/2025,2025-01-12,*Current Grades,Science,8E
213,TCH0000,CLS0096,Y13,2024/2025,2025-05-28,*Current Grades,Construction,D*DD
213,TCH0006,CLS00101,Y13,2024/2025,2025-01-01,*Current Grades,Hospitality,MMM
213,TCH0017,CLS00107,Y13,2024/2025,2025-01-24,*Current Grades,English,E
213,TCH0003,CLS00108,Y13,2024/2025,2025-01-22,*Current Grades,Mathematics,C
213,TCH0019,CLS00115,Y13,2024/2025,2025-06-05,*Current Grades,Science,A
214,TCH0010,CLS0078,Y12,2024/2025,2025-03-01,*Current Grades,Construction,D*D*D*
214,TCH0001,CLS0080,Y12,2024/2025,2025-05-10,*Current Grades,Hospitality,D*DD
214,TCH0012,CLS0086,Y12,2024/2025,2025-05-29,*Current Grades,English,A
214,TCH0003,CLS0088,Y12,2024/2025,2025-03-13,*Current Grades,Mathematics,C
215,TCH0006,CLS0081,Y12,2024/2025,2025-05-17,*Current Grades,Hospitality,D*D*D
215,TCH0002,CLS0084,Y12,2024/2025,2025-06-27,*Current Grades,English,A
215,TCH0004,CLS0092,Y12,2024/2025,2025-03-11,*Current Grades,Science,B
216,TCH0001,CLS0080,Y12,2024/2025,2025-04-26,*Current Grades,Hospitality,MMM
216,TCH0007,CLS0085,Y12,2024/2025,2025-06-10,*Current Grades,English,D
216,TCH0003,CLS0088,Y12,2024/2025,2025-02-20,*Current Grades,Mathematics,U
216,TCH0019,CLS0095,Y12,2024/2025,2025-01-28,*Current Grades,Science,C
217,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,80
217,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
217,TCH0012,CLS0002,Y7,2024/2025,2025-06-07,*Current Grades,English,8E
217,TCH0014,CLS0010,Y7,2024/2025,2025-06-09,*Current Grades,Science,8A
218,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96
218,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
218,TCH0010,CLS0038,Y10,2024/2025,2025-05-23,*Current Grades,Construction,D2
218,TCH0016,CLS0043,Y10,2024/2025,2025-02-11,*Current Grades,Hospitality,D*
218,TCH0007,CLS0045,Y10,2024/2025,2025-01-04,*Current Grades,English,7
218,TCH0008,CLS0049,Y10,2024/2025,2025-04-22,*Current Grades,Mathematics,7
218,TCH0009,CLS0053,Y10,2024/2025,2025-01-10,*Current Grades,Science,5
219,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
219,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
219,TCH0017,CLS0027,Y9,2024/2025,2025-02-10,*Current Grades,English,9A
219,TCH0004,CLS0032,Y9,2024/2025,2025-02-14,*Current Grades,Science,8E
220,TCH0005,CLS0057,Y11,2024/2025,2025-05-29,*Current Grades,Construction,D1
220,TCH0011,CLS0062,Y11,2024/2025,2025-06-10,*Current Grades,Hospitality,D1
220,TCH0007,CLS0065,Y11,2024/2025,2025-06-12,*Current Grades,English,8
220,TCH0013,CLS0070,Y11,2024/2025,2025-05-01,*Current Grades,Mathematics,7
221,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,88
221,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
221,TCH0017,CLS0015,Y8,2024/2025,2025-05-24,*Current Grades,English,7D
221,TCH0018,CLS0019,Y8,2024/2025,2025-05-28,*Current Grades,Mathematics,8B
221,TCH0019,CLS0023,Y8,2024/2025,2025-01-25,*Current Grades,Science,8E
222,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
222,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.9124151122375
222,TCH0007,CLS0001,Y7,2024/2025,2025-03-22,*Current Grades,English,8C
222,TCH0003,CLS0004,Y7,2024/2025,2025-05-21,*Current Grades,Mathematics,9D
222,TCH0014,CLS0010,Y7,2024/2025,2025-02-10,*Current Grades,Science,7D
223,TCH0010,CLS0098,Y13,2024/2025,2025-03-23,*Current Grades,Construction,D*DD
223,TCH0006,CLS00101,Y13,2024/2025,2025-04-15,*Current Grades,Hospitality,DDD
223,TCH0002,CLS00104,Y13,2024/2025,2025-05-31,*Current Grades,English,D
223,TCH0018,CLS00111,Y13,2024/2025,2025-06-08,*Current Grades,Mathematics,B
223,TCH0019,CLS00115,Y13,2024/2025,2025-01-31,*Current Grades,Science,A*
224,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
224,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,105.85560905427575
224,TCH0007,CLS0001,Y7,2024/2025,2025-02-15,*Current Grades,English,8D
224,TCH0008,CLS0005,Y7,2024/2025,2025-03-12,*Current Grades,Mathematics,9E
224,TCH0004,CLS0008,Y7,2024/2025,2025-01-04,*Current Grades,Science,8E
225,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
225,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
225,TCH0012,CLS0026,Y9,2024/2025,2025-03-30,*Current Grades,English,7D
225,TCH0003,CLS0028,Y9,2024/2025,2025-02-16,*Current Grades,Mathematics,9B
225,TCH0019,CLS0035,Y9,2024/2025,2025-05-01,*Current Grades,Science,8D
226,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,92
226,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
226,TCH0012,CLS0014,Y8,2024/2025,2025-02-20,*Current Grades,English,8E
226,TCH0018,CLS0019,Y8,2024/2025,2025-02-12,*Current Grades,Mathematics,7E
226,TCH0009,CLS0021,Y8,2024/2025,2025-04-06,*Current Grades,Science,8B
227,TCH0015,CLS0079,Y12,2024/2025,2025-03-16,*Current Grades,Construction,D*D*D
227,TCH0006,CLS0081,Y12,2024/2025,2025-02-13,*Current Grades,Hospitality,DDD
227,TCH0017,CLS0087,Y12,2024/2025,2025-01-13,*Current Grades,English,C
227,TCH0018,CLS0091,Y12,2024/2025,2025-04-24,*Current Grades,Mathematics,C
227,TCH0009,CLS0093,Y12,2024/2025,2025-06-17,*Current Grades,Science,A
228,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,91
228,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
228,TCH0005,CLS0037,Y10,2024/2025,2025-01-31,*Current Grades,Construction,D2
228,TCH0001,CLS0040,Y10,2024/2025,2025-03-13,*Current Grades,Hospitality,D1
228,TCH0012,CLS0046,Y10,2024/2025,2025-04-17,*Current Grades,English,4
228,TCH0013,CLS0050,Y10,2024/2025,2025-04-27,*Current Grades,Mathematics,5
228,TCH0009,CLS0053,Y10,2024/2025,2025-06-22,*Current Grades,Science,6
229,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
229,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
229,TCH0007,CLS0013,Y8,2024/2025,2025-05-07,*Current Grades,English,7B
229,TCH0008,CLS0017,Y8,2024/2025,2025-05-03,*Current Grades,Mathematics,8C
229,TCH0019,CLS0023,Y8,2024/2025,2025-01-29,*Current Grades,Science,8D
230,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,87
230,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
230,TCH0015,CLS0039,Y10,2024/2025,2025-05-08,*Current Grades,Construction,P
230,TCH0016,CLS0043,Y10,2024/2025,2025-05-29,*Current Grades,Hospitality,D2
230,TCH0002,CLS0044,Y10,2024/2025,2025-02-21,*Current Grades,English,2
230,TCH0018,CLS0051,Y10,2024/2025,2025-06-22,*Current Grades,Mathematics,5
230,TCH0004,CLS0052,Y10,2024/2025,2025-01-30,*Current Grades,Science,4
231,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
231,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
231,TCH0007,CLS0025,Y9,2024/2025,2025-06-22,*Current Grades,English,8B
231,TCH0009,CLS0033,Y9,2024/2025,2025-06-26,*Current Grades,Science,9A
232,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94
232,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
232,TCH0002,CLS0024,Y9,2024/2025,2025-03-19,*Current Grades,English,7E
232,TCH0003,CLS0028,Y9,2024/2025,2025-01-27,*Current Grades,Mathematics,9A
232,TCH0004,CLS0032,Y9,2024/2025,2025-03-14,*Current Grades,Science,8C
233,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,92
233,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
233,TCH0002,CLS0024,Y9,2024/2025,2025-03-28,*Current Grades,English,7C
233,TCH0003,CLS0028,Y9,2024/2025,2025-05-09,*Current Grades,Mathematics,8C
233,TCH0004,CLS0032,Y9,2024/2025,2025-03-08,*Current Grades,Science,8A
234,TCH0015,CLS0099,Y13,2024/2025,2025-04-11,*Current Grades,Construction,DDD
234,TCH0006,CLS00101,Y13,2024/2025,2025-02-04,*Current Grades,Hospitality,MMM
234,TCH0017,CLS00107,Y13,2024/2025,2025-03-24,*Current Grades,English,E
234,TCH0018,CLS00111,Y13,2024/2025,2025-01-17,*Current Grades,Mathematics,D
234,TCH0004,CLS00112,Y13,2024/2025,2025-01-11,*Current Grades,Science,D
235,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94
235,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
235,TCH0007,CLS0001,Y7,2024/2025,2025-01-25,*Current Grades,English,9A
235,TCH0013,CLS0006,Y7,2024/2025,2025-03-27,*Current Grades,Mathematics,9A
235,TCH0004,CLS0008,Y7,2024/2025,2025-03-10,*Current Grades,Science,9B
236,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
236,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,104.6360008027708
236,TCH0003,CLS0028,Y9,2024/2025,2025-03-20,*Current Grades,Mathematics,9D
236,TCH0014,CLS0034,Y9,2024/2025,2025-06-25,*Current Grades,Science,8E
237,TCH0006,CLS0081,Y12,2024/2025,2025-05-08,*Current Grades,Hospitality,DDD
237,TCH0017,CLS0087,Y12,2024/2025,2025-02-26,*Current Grades,English,D
237,TCH0003,CLS0088,Y12,2024/2025,2025-03-13,*Current Grades,Mathematics,E
237,TCH0019,CLS0095,Y12,2024/2025,2025-02-12,*Current Grades,Science,B
238,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95
238,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.39880438584706
238,TCH0010,CLS0038,Y10,2024/2025,2025-05-26,*Current Grades,Construction,M
238,TCH0016,CLS0043,Y10,2024/2025,2025-06-24,*Current Grades,Hospitality,D*
238,TCH0017,CLS0047,Y10,2024/2025,2025-06-05,*Current Grades,English,3
238,TCH0008,CLS0049,Y10,2024/2025,2025-01-05,*Current Grades,Mathematics,6
238,TCH0004,CLS0052,Y10,2024/2025,2025-05-08,*Current Grades,Science,6
239,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94
239,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
239,TCH0017,CLS0003,Y7,2024/2025,2025-04-08,*Current Grades,English,8B
239,TCH0013,CLS0006,Y7,2024/2025,2025-04-06,*Current Grades,Mathematics,9A
239,TCH0009,CLS0009,Y7,2024/2025,2025-03-12,*Current Grades,Science,9D
240,TCH0005,CLS0057,Y11,2024/2025,2025-02-07,*Current Grades,Construction,M
240,TCH0006,CLS0061,Y11,2024/2025,2025-03-28,*Current Grades,Hospitality,M
240,TCH0002,CLS0064,Y11,2024/2025,2025-02-12,*Current Grades,English,3
240,TCH0013,CLS0070,Y11,2024/2025,2025-01-26,*Current Grades,Mathematics,4
240,TCH0009,CLS0073,Y11,2024/2025,2025-06-18,*Current Grades,Science,1
241,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
241,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
241,TCH0007,CLS0001,Y7,2024/2025,2025-05-31,*Current Grades,English,7C
