student_id,school_id,teacher_id,class_id,year_group,academic_year,date,assessment_type,subject,score
713,SCH00,TCH0019,CLS00227,Y13,2024/2025,2025-04-25,* Current Grades (KS5),Science,A
714,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,92.0
714,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,90.3
714,SCH00,TCH0037,CLS0031,Y8,2024/2025,2025-05-14,* Current Grades (KS3),English,7A
714,SCH00,,,Y8,2024/2025,2025-05-29,* Current Grades (KS3),Mathematics,7C
715,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
715,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
715,SCH00,,,Y10,2024/2025,2025-01-07,* Current Grades,Construction,D1
715,SCH00,,,Y10,2024/2025,2025-02-21,* Current Grades,Hospitality,D2
715,SCH00,,,Y10,2024/2025,2025-06-04,* Current Grades,English,7
715,SCH00,,,Y10,2024/2025,2025-06-19,* Current Grades,Mathematics,6
715,SCH00,,CLS00106,Y10,2024/2025,2025-02-13,* Current Grades,Science,6
716,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
716,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,89.7
716,SCH00,TCH0017,CLS0051,Y9,2024/2025,2025-04-29,* Current Grades (KS3),English,7A
716,SCH00,TCH0013,CLS0058,Y9,2024/2025,2025-04-30,* Current Grades (KS3),Mathematics,8A
716,SCH00,,CLS0064,Y9,2024/2025,2025-02-16,* Current Grades (KS3),Science,7A
717,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
717,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,97.4
717,SCH00,TCH0022,CLS0004,Y7,2024/2025,2025-05-28,* Current Grades (KS3),English,8C
717,SCH00,,,Y7,2024/2025,2025-06-01,* Current Grades (KS3),Mathematics,9A
717,SCH00,,,Y7,2024/2025,2025-03-29,* Current Grades (KS3),Science,8D
718,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98.0
718,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,91.4
718,SCH00,,CLS0075,Y10,2024/2025,2025-04-27,* Current Grades,Construction,D*
718,SCH00,TCH0016,CLS0083,Y10,2024/2025,2025-02-27,* Current Grades,Hospitality,D2
718,SCH00,TCH0017,CLS0091,Y10,2024/2025,2025-04-12,* Current Grades,English,7
718,SCH00,TCH0033,CLS00102,Y10,2024/2025,2025-02-03,* Current Grades,Mathematics,9
718,SCH00,TCH0019,CLS00107,Y10,2024/2025,2025-06-09,* Current Grades,Science,8
719,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
719,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,98.1
719,SCH00,TCH0037,CLS0031,Y8,2024/2025,2025-01-29,* Current Grades (KS3),English,8B
719,SCH00,TCH0033,CLS0038,Y8,2024/2025,2025-03-10,* Current Grades (KS3),Mathematics,9E
719,SCH00,,,Y8,2024/2025,2025-03-14,* Current Grades (KS3),Science,9B
720,SCH00,,CLS00195,Y13,2024/2025,2025-05-31,* Current Grades (KS5),Construction,PPP
720,SCH00,,,Y13,2024/2025,2025-02-28,* Current Grades (KS5),Hospitality,MMM
720,SCH00,,,Y13,2024/2025,2025-02-11,* Current Grades (KS5),English,C
720,SCH00,,,Y13,2024/2025,2025-03-12,* Current Grades (KS5),Mathematics,U
721,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
721,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
721,SCH00,TCH0035,CLS0079,Y10,2024/2025,2025-02-08,* Current Grades,Construction,M
721,SCH00,,,Y10,2024/2025,2025-06-10,* Current Grades,Hospitality,D2
721,SCH00,,,Y10,2024/2025,2025-02-18,* Current Grades,English,8
721,SCH00,TCH0028,CLS00101,Y10,2024/2025,2025-04-28,* Current Grades,Mathematics,5
721,SCH00,TCH0019,CLS00107,Y10,2024/2025,2025-05-02,* Current Grades,Science,6
722,SCH00,TCH0006,CLS00201,Y13,2024/2025,2025-05-25,* Current Grades (KS5),Hospitality,D*D*D*
722,SCH00,TCH0027,CLS00213,Y13,2024/2025,2025-03-28,* Current Grades (KS5),English,A*
722,SCH00,,,Y13,2024/2025,2025-03-14,* Current Grades (KS5),Mathematics,A
722,SCH00,,,Y13,2024/2025,2025-02-27,* Current Grades (KS5),Science,D
723,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98.0
723,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,97.2
723,SCH00,TCH0037,CLS0055,Y9,2024/2025,2025-05-12,* Current Grades (KS3),English,8B
723,SCH00,TCH0033,CLS0062,Y9,2024/2025,2025-02-07,* Current Grades (KS3),Mathematics,8D
723,SCH00,,CLS0064,Y9,2024/2025,2025-03-02,* Current Grades (KS3),Science,7E
724,SCH00,,CLS00155,Y12,2024/2025,2025-04-13,* Current Grades (KS5),Construction,D*D*D
724,SCH00,TCH0021,CLS00164,Y12,2024/2025,2025-01-07,* Current Grades (KS5),Hospitality,D*DD
724,SCH00,TCH0022,CLS00172,Y12,2024/2025,2025-04-25,* Current Grades (KS5),English,B
724,SCH00,,CLS00176,Y12,2024/2025,2025-04-26,* Current Grades (KS5),Mathematics,E
724,SCH00,TCH0034,CLS00190,Y12,2024/2025,2025-02-18,* Current Grades (KS5),Science,B
725,SCH00,TCH0035,CLS00159,Y12,2024/2025,2025-04-10,* Current Grades (KS5),Construction,D*D*D*
725,SCH00,TCH0021,CLS00164,Y12,2024/2025,2025-04-30,* Current Grades (KS5),Hospitality,D*DD
725,SCH00,TCH0022,CLS00172,Y12,2024/2025,2025-05-08,* Current Grades (KS5),English,C
725,SCH00,,CLS00179,Y12,2024/2025,2025-05-01,* Current Grades (KS5),Mathematics,B
725,SCH00,,CLS00185,Y12,2024/2025,2025-03-05,* Current Grades (KS5),Science,D
726,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,83.0
726,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,87.0
726,SCH00,TCH0002,CLS0000,Y7,2024/2025,2025-04-28,* Current Grades (KS3),English,8E
726,SCH00,TCH0033,CLS0014,Y7,2024/2025,2025-01-05,* Current Grades (KS3),Mathematics,7D
726,SCH00,,CLS0018,Y7,2024/2025,2025-04-12,* Current Grades (KS3),Science,8B
727,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
727,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
727,SCH00,TCH0022,CLS0028,Y8,2024/2025,2025-03-26,* Current Grades (KS3),English,7D
727,SCH00,TCH0038,CLS0039,Y8,2024/2025,2025-04-22,* Current Grades (KS3),Mathematics,7D
727,SCH00,,,Y8,2024/2025,2025-05-24,* Current Grades (KS3),Science,7A
728,SCH00,,,Y12,2024/2025,2025-05-19,* Current Grades (KS5),Construction,MMM
728,SCH00,TCH0021,CLS00164,Y12,2024/2025,2025-06-23,* Current Grades (KS5),Hospitality,MMM
728,SCH00,TCH0027,CLS00173,Y12,2024/2025,2025-03-23,* Current Grades (KS5),English,D
728,SCH00,TCH0028,CLS00181,Y12,2024/2025,2025-06-25,* Current Grades (KS5),Mathematics,U
728,SCH00,TCH0034,CLS00190,Y12,2024/2025,2025-04-03,* Current Grades (KS5),Science,D
729,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
729,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
729,SCH00,TCH0038,CLS0015,Y7,2024/2025,2025-04-05,* Current Grades (KS3),Mathematics,7C
729,SCH00,,CLS0017,Y7,2024/2025,2025-06-09,* Current Grades (KS3),Science,7C
730,SCH00,TCH0000,CLS00112,Y11,2024/2025,2025-05-07,* Current Grades,Construction,M
730,SCH00,TCH0036,CLS00127,Y11,2024/2025,2025-06-21,* Current Grades,Hospitality,D1
730,SCH00,,,Y11,2024/2025,2025-06-22,* Current Grades,English,5
730,SCH00,TCH0033,CLS00142,Y11,2024/2025,2025-02-01,* Current Grades,Mathematics,7
730,SCH00,TCH0024,CLS00148,Y11,2024/2025,2025-01-30,* Current Grades,Science,9
731,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,89.0
731,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
731,SCH00,TCH0037,CLS0055,Y9,2024/2025,2025-06-09,* Current Grades (KS3),English,8B
731,SCH00,TCH0034,CLS0070,Y9,2024/2025,2025-04-20,* Current Grades (KS3),Science,8C
732,SCH00,TCH0030,CLS00118,Y11,2024/2025,2025-01-19,* Current Grades,Construction,D1
732,SCH00,TCH0021,CLS00124,Y11,2024/2025,2025-06-21,* Current Grades,Hospitality,D2
732,SCH00,TCH0037,CLS00135,Y11,2024/2025,2025-02-20,* Current Grades,English,7
732,SCH00,TCH0033,CLS00142,Y11,2024/2025,2025-05-05,* Current Grades,Mathematics,5
732,SCH00,TCH0029,CLS00149,Y11,2024/2025,2025-01-24,* Current Grades,Science,5
733,SCH00,,CLS00165,Y12,2024/2025,2025-05-20,* Current Grades (KS5),Hospitality,D*DD
733,SCH00,TCH0022,CLS00172,Y12,2024/2025,2025-06-18,* Current Grades (KS5),English,A
733,SCH00,TCH0013,CLS00178,Y12,2024/2025,2025-06-09,* Current Grades (KS5),Mathematics,A*
733,SCH00,TCH0039,CLS00191,Y12,2024/2025,2025-01-24,* Current Grades (KS5),Science,D
734,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,91.0
734,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,96.0
734,SCH00,TCH0036,CLS0087,Y10,2024/2025,2025-02-04,* Current Grades,Hospitality,D2
734,SCH00,,,Y10,2024/2025,2025-04-04,* Current Grades,English,8
734,SCH00,,,Y10,2024/2025,2025-01-29,* Current Grades,Mathematics,6
734,SCH00,TCH0019,CLS00107,Y10,2024/2025,2025-06-02,* Current Grades,Science,6
735,SCH00,TCH0030,CLS00198,Y13,2024/2025,2025-04-27,* Current Grades (KS5),Construction,MMM
735,SCH00,TCH0031,CLS00206,Y13,2024/2025,2025-05-29,* Current Grades (KS5),Hospitality,D*D*D
735,SCH00,TCH0037,CLS00215,Y13,2024/2025,2025-03-28,* Current Grades (KS5),English,E
735,SCH00,,CLS00216,Y13,2024/2025,2025-02-06,* Current Grades (KS5),Mathematics,B
735,SCH00,TCH0034,CLS00230,Y13,2024/2025,2025-02-15,* Current Grades (KS5),Science,C
736,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
736,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,98.8
736,SCH00,TCH0037,CLS0007,Y7,2024/2025,2025-01-11,* Current Grades (KS3),English,7C
736,SCH00,TCH0033,CLS0014,Y7,2024/2025,2025-01-12,* Current Grades (KS3),Mathematics,7C
736,SCH00,TCH0019,CLS0019,Y7,2024/2025,2025-05-30,* Current Grades (KS3),Science,8C
737,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98.0
737,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,98.7
737,SCH00,TCH0030,CLS0078,Y10,2024/2025,2025-04-16,* Current Grades,Construction,D*
737,SCH00,TCH0006,CLS0081,Y10,2024/2025,2025-01-23,* Current Grades,Hospitality,D1
737,SCH00,TCH0027,CLS0093,Y10,2024/2025,2025-04-16,* Current Grades,English,9
737,SCH00,,,Y10,2024/2025,2025-01-19,* Current Grades,Mathematics,8
737,SCH00,,,Y10,2024/2025,2025-06-14,* Current Grades,Science,7
738,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98.0
738,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,89.6
738,SCH00,TCH0027,CLS0029,Y8,2024/2025,2025-02-22,* Current Grades (KS3),English,8B
738,SCH00,TCH0034,CLS0046,Y8,2024/2025,2025-01-24,* Current Grades (KS3),Science,8E
739,SCH00,TCH0020,CLS00156,Y12,2024/2025,2025-06-22,* Current Grades (KS5),Construction,D*D*D*
739,SCH00,TCH0021,CLS00164,Y12,2024/2025,2025-04-16,* Current Grades (KS5),Hospitality,D*D*D*
739,SCH00,,CLS00174,Y12,2024/2025,2025-06-16,* Current Grades (KS5),English,B
739,SCH00,,CLS00176,Y12,2024/2025,2025-06-13,* Current Grades (KS5),Mathematics,D
739,SCH00,,CLS00184,Y12,2024/2025,2025-04-24,* Current Grades (KS5),Science,A*
740,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94.0
740,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,87.1
740,SCH00,,CLS0073,Y10,2024/2025,2025-03-24,* Current Grades,Construction,P
740,SCH00,TCH0017,CLS0091,Y10,2024/2025,2025-04-10,* Current Grades,English,5
740,SCH00,TCH0033,CLS00102,Y10,2024/2025,2025-01-03,* Current Grades,Mathematics,6
740,SCH00,TCH0019,CLS00107,Y10,2024/2025,2025-04-22,* Current Grades,Science,6
741,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,89.0
741,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,89.1
741,SCH00,TCH0010,CLS0074,Y10,2024/2025,2025-03-11,* Current Grades,Construction,D1
741,SCH00,TCH0006,CLS0081,Y10,2024/2025,2025-03-28,* Current Grades,Hospitality,D1
741,SCH00,TCH0012,CLS0090,Y10,2024/2025,2025-01-22,* Current Grades,English,8
741,SCH00,TCH0028,CLS00101,Y10,2024/2025,2025-03-21,* Current Grades,Mathematics,7
741,SCH00,,CLS00104,Y10,2024/2025,2025-04-05,* Current Grades,Science,9
742,SCH00,TCH0035,CLS00159,Y12,2024/2025,2025-02-08,* Current Grades (KS5),Construction,D*D*D*
742,SCH00,,,Y12,2024/2025,2025-06-10,* Current Grades (KS5),English,C
742,SCH00,TCH0013,CLS00178,Y12,2024/2025,2025-05-30,* Current Grades (KS5),Mathematics,A*
742,SCH00,TCH0024,CLS00188,Y12,2024/2025,2025-04-18,* Current Grades (KS5),Science,A
743,SCH00,,CLS00155,Y12,2024/2025,2025-01-15,* Current Grades (KS5),Construction,DDD
743,SCH00,TCH0006,CLS00161,Y12,2024/2025,2025-02-05,* Current Grades (KS5),Hospitality,DDD
743,SCH00,TCH0007,CLS00169,Y12,2024/2025,2025-01-29,* Current Grades (KS5),English,E
743,SCH00,,,Y12,2024/2025,2025-05-17,* Current Grades (KS5),Mathematics,E
743,SCH00,TCH0019,CLS00187,Y12,2024/2025,2025-05-12,* Current Grades (KS5),Science,B
744,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,92.0
744,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,89.7
744,SCH00,TCH0007,CLS0001,Y7,2024/2025,2025-06-18,* Current Grades (KS3),English,9A
744,SCH00,TCH0008,CLS0009,Y7,2024/2025,2025-06-29,* Current Grades (KS3),Mathematics,9C
744,SCH00,TCH0024,CLS0020,Y7,2024/2025,2025-06-30,* Current Grades (KS3),Science,9A
745,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,88.0
745,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,92.3
745,SCH00,TCH0016,CLS0083,Y10,2024/2025,2025-02-19,* Current Grades,Hospitality,P
745,SCH00,TCH0027,CLS0093,Y10,2024/2025,2025-05-20,* Current Grades,English,6
745,SCH00,TCH0033,CLS00102,Y10,2024/2025,2025-03-12,* Current Grades,Mathematics,5
745,SCH00,,CLS00106,Y10,2024/2025,2025-02-15,* Current Grades,Science,4
746,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
746,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,92.8
746,SCH00,TCH0025,CLS0077,Y10,2024/2025,2025-03-14,* Current Grades,Construction,D2
746,SCH00,TCH0006,CLS0081,Y10,2024/2025,2025-02-28,* Current Grades,Hospitality,D2
746,SCH00,,,Y10,2024/2025,2025-05-16,* Current Grades,English,5
746,SCH00,TCH0023,CLS00100,Y10,2024/2025,2025-02-17,* Current Grades,Mathematics,5
747,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94.0
747,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,94.7
747,SCH00,TCH0020,CLS0076,Y10,2024/2025,2025-01-30,* Current Grades,Construction,D2
747,SCH00,,,Y10,2024/2025,2025-05-22,* Current Grades,Hospitality,D2
747,SCH00,TCH0012,CLS0090,Y10,2024/2025,2025-05-02,* Current Grades,English,7
747,SCH00,,CLS0096,Y10,2024/2025,2025-06-05,* Current Grades,Mathematics,7
747,SCH00,TCH0039,CLS00111,Y10,2024/2025,2025-06-14,* Current Grades,Science,4
748,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,89.0
748,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,92.2
748,SCH00,TCH0025,CLS0077,Y10,2024/2025,2025-03-01,* Current Grades,Construction,D2
748,SCH00,TCH0031,CLS0086,Y10,2024/2025,2025-02-10,* Current Grades,Hospitality,D1
748,SCH00,TCH0012,CLS0090,Y10,2024/2025,2025-03-17,* Current Grades,English,8
748,SCH00,TCH0023,CLS00100,Y10,2024/2025,2025-06-03,* Current Grades,Mathematics,5
748,SCH00,TCH0024,CLS00108,Y10,2024/2025,2025-06-30,* Current Grades,Science,6
749,SCH00,,CLS00193,Y13,2024/2025,2025-03-13,* Current Grades (KS5),Construction,DDD
749,SCH00,TCH0031,CLS00206,Y13,2024/2025,2025-05-31,* Current Grades (KS5),Hospitality,D*D*D
749,SCH00,TCH0012,CLS00210,Y13,2024/2025,2025-01-24,* Current Grades (KS5),English,D
749,SCH00,TCH0023,CLS00220,Y13,2024/2025,2025-04-30,* Current Grades (KS5),Mathematics,B
749,SCH00,,,Y13,2024/2025,2025-06-20,* Current Grades (KS5),Science,E
750,SCH00,TCH0000,CLS00152,Y12,2024/2025,2025-05-03,* Current Grades (KS5),Construction,D*D*D*
750,SCH00,TCH0036,CLS00167,Y12,2024/2025,2025-06-23,* Current Grades (KS5),Hospitality,DDM
750,SCH00,TCH0007,CLS00169,Y12,2024/2025,2025-01-09,* Current Grades (KS5),English,C
750,SCH00,TCH0008,CLS00177,Y12,2024/2025,2025-06-13,* Current Grades (KS5),Mathematics,D
750,SCH00,TCH0019,CLS00187,Y12,2024/2025,2025-04-10,* Current Grades (KS5),Science,A*
751,SCH00,TCH0010,CLS00194,Y13,2024/2025,2025-03-31,* Current Grades (KS5),Construction,D*D*D*
751,SCH00,,CLS00205,Y13,2024/2025,2025-03-29,* Current Grades (KS5),Hospitality,D*D*D
751,SCH00,TCH0007,CLS00209,Y13,2024/2025,2025-03-12,* Current Grades (KS5),English,A
751,SCH00,TCH0008,CLS00217,Y13,2024/2025,2025-05-30,* Current Grades (KS5),Mathematics,A*
751,SCH00,TCH0039,CLS00231,Y13,2024/2025,2025-04-11,* Current Grades (KS5),Science,B
752,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
752,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,86.7
752,SCH00,,,Y8,2024/2025,2025-01-05,* Current Grades (KS3),English,8D
752,SCH00,,,Y8,2024/2025,2025-05-26,* Current Grades (KS3),Mathematics,8C
752,SCH00,,,Y8,2024/2025,2025-03-05,* Current Grades (KS3),Science,8D
753,SCH00,,,Y11,2024/2025,2025-06-06,* Current Grades,Construction,D1
753,SCH00,,,Y11,2024/2025,2025-02-10,* Current Grades,Hospitality,D2
753,SCH00,TCH0012,CLS00130,Y11,2024/2025,2025-03-11,* Current Grades,English,3
753,SCH00,,,Y11,2024/2025,2025-05-20,* Current Grades,Mathematics,7
753,SCH00,,CLS00145,Y11,2024/2025,2025-06-02,* Current Grades,Science,6
754,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,89.0
754,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,93.7
754,SCH00,TCH0007,CLS0001,Y7,2024/2025,2025-02-11,* Current Grades (KS3),English,9B
754,SCH00,TCH0023,CLS0012,Y7,2024/2025,2025-05-03,* Current Grades (KS3),Mathematics,8E
755,SCH00,TCH0030,CLS00118,Y11,2024/2025,2025-03-19,* Current Grades,Construction,D1
755,SCH00,TCH0007,CLS00129,Y11,2024/2025,2025-06-13,* Current Grades,English,5
755,SCH00,TCH0013,CLS00138,Y11,2024/2025,2025-06-23,* Current Grades,Mathematics,6
755,SCH00,,CLS00146,Y11,2024/2025,2025-01-14,* Current Grades,Science,4
756,SCH00,TCH0035,CLS00159,Y12,2024/2025,2025-01-16,* Current Grades (KS5),Construction,D*D*D
756,SCH00,TCH0036,CLS00167,Y12,2024/2025,2025-02-22,* Current Grades (KS5),Hospitality,MMM
756,SCH00,TCH0027,CLS00173,Y12,2024/2025,2025-02-04,* Current Grades (KS5),English,C
756,SCH00,,CLS00176,Y12,2024/2025,2025-01-06,* Current Grades (KS5),Mathematics,U
756,SCH00,TCH0024,CLS00188,Y12,2024/2025,2025-03-10,* Current Grades (KS5),Science,C
757,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
757,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
757,SCH00,,CLS0075,Y10,2024/2025,2025-04-01,* Current Grades,Construction,D1
757,SCH00,TCH0006,CLS0081,Y10,2024/2025,2025-05-19,* Current Grades,Hospitality,D2
757,SCH00,,,Y10,2024/2025,2025-03-27,* Current Grades,English,7
757,SCH00,,,Y10,2024/2025,2025-04-05,* Current Grades,Mathematics,7
757,SCH00,,,Y10,2024/2025,2025-01-22,* Current Grades,Science,6
758,SCH00,TCH0000,CLS00152,Y12,2024/2025,2025-02-01,* Current Grades (KS5),Construction,D*D*D*
758,SCH00,TCH0036,CLS00167,Y12,2024/2025,2025-01-08,* Current Grades (KS5),Hospitality,MMM
758,SCH00,,,Y12,2024/2025,2025-05-24,* Current Grades (KS5),Mathematics,D
758,SCH00,TCH0039,CLS00191,Y12,2024/2025,2025-04-22,* Current Grades (KS5),Science,U
759,SCH00,TCH0010,CLS00154,Y12,2024/2025,2025-04-07,* Current Grades (KS5),Construction,DDD
759,SCH00,TCH0001,CLS00160,Y12,2024/2025,2025-04-06,* Current Grades (KS5),Hospitality,DDD
759,SCH00,TCH0007,CLS00169,Y12,2024/2025,2025-04-22,* Current Grades (KS5),English,C
759,SCH00,,CLS00176,Y12,2024/2025,2025-01-06,* Current Grades (KS5),Mathematics,E
759,SCH00,,CLS00186,Y12,2024/2025,2025-06-16,* Current Grades (KS5),Science,B
760,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98.0
760,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
760,SCH00,TCH0012,CLS0026,Y8,2024/2025,2025-04-02,* Current Grades (KS3),English,7C
760,SCH00,TCH0019,CLS0043,Y8,2024/2025,2025-05-04,* Current Grades (KS3),Science,7C
761,SCH00,TCH0000,CLS00192,Y13,2024/2025,2025-06-17,* Current Grades (KS5),Construction,D*DD
761,SCH00,,,Y13,2024/2025,2025-04-01,* Current Grades (KS5),Hospitality,D*DD
761,SCH00,TCH0012,CLS00210,Y13,2024/2025,2025-04-29,* Current Grades (KS5),English,D
761,SCH00,TCH0034,CLS00230,Y13,2024/2025,2025-04-01,* Current Grades (KS5),Science,C
762,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,93.0
762,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,94.2
762,SCH00,TCH0017,CLS0027,Y8,2024/2025,2025-06-18,* Current Grades (KS3),English,7E
762,SCH00,TCH0028,CLS0037,Y8,2024/2025,2025-06-12,* Current Grades (KS3),Mathematics,8D
762,SCH00,TCH0029,CLS0045,Y8,2024/2025,2025-02-25,* Current Grades (KS3),Science,7A
763,SCH00,TCH0010,CLS00194,Y13,2024/2025,2025-03-28,* Current Grades (KS5),Construction,D*D*D*
763,SCH00,,,Y13,2024/2025,2025-03-28,* Current Grades (KS5),Hospitality,D*D*D
763,SCH00,,,Y13,2024/2025,2025-05-24,* Current Grades (KS5),English,B
763,SCH00,TCH0013,CLS00218,Y13,2024/2025,2025-06-08,* Current Grades (KS5),Mathematics,B
763,SCH00,TCH0024,CLS00228,Y13,2024/2025,2025-05-31,* Current Grades (KS5),Science,A*
764,SCH00,TCH0010,CLS00194,Y13,2024/2025,2025-05-14,* Current Grades (KS5),Construction,DDM
764,SCH00,,CLS00205,Y13,2024/2025,2025-03-17,* Current Grades (KS5),Hospitality,DDM
764,SCH00,TCH0007,CLS00209,Y13,2024/2025,2025-03-16,* Current Grades (KS5),English,D
764,SCH00,,,Y13,2024/2025,2025-05-15,* Current Grades (KS5),Mathematics,U
765,SCH00,TCH0036,CLS00167,Y12,2024/2025,2025-06-13,* Current Grades (KS5),Hospitality,DDD
765,SCH00,,,Y12,2024/2025,2025-03-01,* Current Grades (KS5),English,C
